1.	901815
2.	239275
3.	40879
4.	25614
5.	23283
6.	23234
7.	6843
8.	6843
9.	5728
10.	5576
11.	4751
12.	4652
13.	4633
14.	4571
15.	4535
16.	4534
17.	4507
18.	4465
19.	4333
20.	4291
21.	4194
22.	3298
23.	3293
24.	3270
25.	3266
26.	3249
27.	3248
28.	3247
29.	3236
30.	3230
31.	3186
32.	3176
33.	3147
34.	3138
35.	3125
36.	3051
37.	3049
38.	3047
39.	3046
40.	3040
41.	3019
42.	3013
43.	3006
44.	3003
45.	2932
46.	2921
47.	2911
48.	2832
49.	2431
50.	965
51.	478
52.	478
53.	24
54.	6
55.	6
